player_id,player_name,position,average_auction_value,average_draft_position,percent_owned,injured
4362628,Ja'Marr Chase,3,63.34964163290745,1.5476060892676922,99.92267730295508,false
4430807,Bijan Robinson,2,60.262387036459955,2.994747715996217,99.89288116755871,false
3929630,Saquon Barkley,2,60.38142723589903,3.6217608640514034,99.9106119516756,false
4262921,Justin Jefferson,3,57.696167030227485,4.785002087153176,99.89416171139965,false
4429795,Jahmyr Gibbs,2,57.791212215643505,5.332468520641899,99.9016554063935,false
4241389,CeeDee Lamb,3,54.77594266126519,6.913179711814344,99.88355960304244,false
3117251,Christian McCaffrey,2,53.197257712683076,7.992818908622065,99.86162167695517,false
4426515,Puka Nacua,3,49.075724524774074,10.252933872288711,99.8574204433493,false
4374302,Amon-Ra St. Brown,3,50.66500467435338,10.438690859902565,99.88045230705112,false
4595348,Malik Nabers,3,49.079152383920224,11.858133956122924,99.82378661363205,false
4890973,Ashton Jeanty,2,48.0,12.673835276960228,99.54849064260567,false
3043078,Derrick Henry,2,43.64911187285759,15.244928478199986,99.84791069140311,false
4258173,Nico Collins,3,44.58678716110938,15.4764783277235,99.78192440289695,false
4429160,De'Von Achane,2,42.65721408538486,16.01643866017786,99.71977121046773,false
4432773,Brian Thomas Jr.,3,41.0068557182923,18.792431295672987,99.67206522136512,false
4242335,Jonathan Taylor,2,38.713929573075724,19.029823458231835,99.72635092523366,false
4047646,A.J. Brown,3,39.575880336553446,19.155975567227113,99.78466791698199,false
4047365,Josh Jacobs,2,37.38360860081022,19.97978324852443,99.74828856330717,false
4432665,Brock Bowers,4,34.88566978193146,20.856140387958593,99.84973649045132,false
3918298,Josh Allen,1,34.69625,20.917701764780567,99.86588110442244,false
4426502,Drake London,3,37.686506699906516,22.049129481387546,99.45509018156959,false
3916387,Lamar Jackson,1,33.5146875,22.871825934233357,99.85984300953287,false
4596448,Bucky Irving,2,33.66718603926457,24.55286073594995,99.5110198754426,false
4361307,Trey McBride,4,30.013395638629284,26.50212685009538,99.78411085112606,false
4362238,Chase Brown,2,33.02243689622936,27.276538069295682,98.53797909152895,false
4239993,Tee Higgins,3,28.671548769086943,28.139787900724436,99.50005301083249,false
4426348,Jayden Daniels,1,28.155625,28.444624890233708,99.79928165888128,false
4040715,Jalen Hurts,1,26.6296875,29.66672132968678,99.78665593237396,false
4612826,Ladd McConkey,3,28.801184169523214,30.92675452038002,98.89573557610576,false
